id,operation,x,power,result
8803,pow,45.174025337798405,7,383903028204.32104
8806,pow,77.982464931111124,4,36981782.014472798
8809,pow,30.72852042825107,1,30.72852042825107
8812,pow,42.488082155396526,1,42.488082155396526
8815,pow,41.437155069036784,3,71149.162415666462
8818,pow,74.88640965121823,4,31449376.315305892
8825,pow,14.297463130679258,3,2922.6509828532635
8828,pow,55.731997387192131,5,537678957.559129
8831,pow,38.512189683814412,1,38.512189683814412
8834,pow,26.789417391390778,6,369640554.27006155
8837,pow,22.421377387025004,5,5666454.9845064329
8840,pow,64.982477493284193,2,4222.7223811651866
8843,pow,17.272597192766497,6,26554973.405003577
8846,pow,11.869056379702958,3,1672.0473751830987
8849,pow,84.3724944819363,1,84.3724944819363
8852,pow,91.529040933222788,3,766790.52039067366
8855,pow,17.440541888567509,2,304.17250136687795
8858,pow,66.809348022549116,3,298202.78887329495
8861,pow,74.652493340310528,1,74.652493340310528
8864,pow,41.398086732025035,1,41.398086732025035
8867,pow,90.519135882878174,2,8193.7139609829628
8870,pow,81.593071744507711,2,6657.4293567043824
8873,pow,3.4192470465944713,6,1598.0224741087575
8876,pow,38.987779484732627,2,1520.0469491501383
8879,pow,8.9118162290255771,8,39785954.215548374
8881,pow,36.211383614513927,8,2956384754601.6875
8883,pow,71.238109810231464,8,663283358324098.88
8886,pow,71.523647114208558,1,71.523647114208558
8889,pow,71.700912757783044,2,5141.0208902992154
8892,pow,78.112505939428445,3,476608.42170572077
8895,pow,72.933222391448936,4,28294472.993313521
8898,pow,73.467447181727991,2,5397.4657953999922
8901,pow,9.5031011550573794,8,66515493.383148447
8904,pow,10.821883490589222,4,13715.492780132186
8907,pow,14.54189923880204,7,137514317.4530133
8910,pow,66.806722280110705,4,19919602.072895642
8913,pow,15.711776563802861,2,246.85992279086483
8916,pow,52.141426277239603,2,2718.7283342248124
8919,pow,29.853891556534286,2,891.25484106930912
8922,pow,87.153686271604897,1,87.153686271604897
8925,pow,57.999349344723299,6,38066130243.894905
8928,pow,54.374186627160327,8,76408590412022.453
8931,pow,73.707841983732195,4,29515815.332646009
8934,pow,0.71277800529389335,6,0.13113714953432393
8937,pow,26.056552663795625,8,212488610646.1792
8940,pow,24.013699927947982,8,110578994244.46681
8943,pow,39.364271094099351,3,60996.742470065838
8946,pow,79.576680229754814,7,20206947885730.391
8949,pow,80.683363338880042,8,1795857820064457.2
8952,pow,33.269857636067286,6,1356143525.7859817
8955,pow,81.057118267009542,6,283626599553.83618
8958,pow,47.059203194395458,4,4904314.107542295
8961,pow,18.243930336578806,7,672711476.2894913
8964,pow,43.427047994688422,8,12649765347529.137
8967,pow,76.317685732544859,7,15079132107297.715
8970,pow,53.224839640120379,4,8025229.2345833611
8973,pow,18.795593747765064,8,15575729493.314575
8976,pow,55.190292010658155,1,55.190292010658155
8979,pow,51.064345907808303,5,347207315.20964688
8982,pow,20.901936312943352,1,20.901936312943352
8985,pow,57.225835596463831,1,57.225835596463831
8988,pow,4.1753162947131921,5,1268.9569886280831
8991,pow,58.149045896302908,5,664833609.47698534
8994,pow,44.281579519649995,2,1960.8582847550858
8997,pow,75.157797966138475,3,424543.44715236378
9000,pow,50.127824396049817,3,125961.13592034001
9003,pow,91.695637442339631,1,91.695637442339631
9006,pow,5.4197758524138706,5,4676.3459066791438
9009,pow,3.0230914062772056,1,3.0230914062772056
9012,pow,91.689622572147329,3,770833.45467679086
9015,pow,50.596503700925759,2,2560.0061867577938
9018,pow,24.992580843456203,7,6090847685.1058064
9021,pow,40.50786186365638,4,2692509.7292127209
9024,pow,90.406508568849787,6,546006967444.2533
9027,pow,72.099339883342424,8,730214256764869.5
9030,pow,23.704244378711039,2,561.89120156565389
9033,pow,97.556774112132672,5,8836639865.2693501
9036,pow,81.511972471633086,2,6644.2016562162698
9039,pow,3.4397621450181144,5,481.55075002265545
9042,pow,14.113374789312186,1,14.113374789312186
9045,pow,1.4967785552559638,1,1.4967785552559638
9048,pow,30.738314786474856,8,796967168233.2406
9051,pow,88.45953652257694,6,479146099934.11676
9054,pow,95.27899550153613,1,95.27899550153613
9057,pow,75.053685864529584,2,5633.0557618514877
9060,pow,15.487528274516338,4,57534.514009392944
9063,pow,64.946317018209868,6,75045934258.550201
9066,pow,29.306818950915808,3,25171.323091014456
9069,pow,28.485257963233725,6,534220981.30688769
9072,pow,63.49401596934257,8,264157152882541.28
9075,pow,53.372396667854225,3,152037.28836894708
9078,pow,38.333282243490657,4,2159255.4640332139
9081,pow,76.880937980711536,7,15875620652829.654
9084,pow,53.13646448233672,1,53.13646448233672
9087,pow,27.935516693796,1,27.935516693796
9090,pow,68.446172067927762,1,68.446172067927762
9093,pow,27.446448169340318,4,567472.21533787483
9096,pow,49.140190003750405,5,286539274.45276272
9099,pow,86.595191204624598,4,56230908.716655575
9102,pow,51.801008222738737,7,1000846532025.7942
9105,pow,5.9277583514172365,2,35.13831907279679
9108,pow,16.18692586500427,5,1111275.8805901401
9111,pow,88.243919000308466,6,472181235128.39252
9114,pow,22.815877207885482,5,6182809.3398379954
9117,pow,75.785614133282664,5,2499964671.6557631
9120,pow,14.596946585829231,6,9673243.3384541646
9123,pow,60.182387507570986,5,789490782.07874477
9126,pow,7.5279551522695209,7,1370058.6589831787
9129,pow,48.717345953697404,4,5632931.6597266244
9132,pow,49.142609389552135,1,49.142609389552135
9135,pow,21.138740506550771,5,4220807.4218379986
9138,pow,61.604801786677392,4,14403175.69108792
9141,pow,57.620103687265249,1,57.620103687265249
9144,pow,59.385561705688396,3,209431.79064498411
9147,pow,9.937374169530143,4,9751.8400655609748
9150,pow,45.706527904891466,3,95484.899234855155
9153,pow,89.110096393576768,1,89.110096393576768
9156,pow,40.495917938284194,7,178598881308.25195
9159,pow,40.435924457972973,5,108102785.00576803
9162,pow,24.747006270952994,6,229686785.74738708
9165,pow,18.017880101320326,5,1898971.5708995229
9168,pow,89.983238090139324,8,4298262543630227
9171,pow,49.360035075347731,3,120261.43422992399
9174,pow,71.571665186631165,6,134414688453.11603
9177,pow,67.198475829384549,8,415791284066727.88
9180,pow,51.804737618274501,8,51874727381226.445
9183,pow,27.288323301647882,1,27.288323301647882
9186,pow,2.0367976980666742,2,4.148544862849703
9189,pow,99.855456581671859,7,98992573005213.359
9192,pow,95.446554052483663,7,72164195511982.203
9195,pow,15.958205996337751,5,1034952.3006545861
9198,pow,1.7968998114917414,4,10.425465429158599
9201,pow,70.195353590913314,2,4927.3876657533465
9204,pow,57.519083151136677,8,119810709095008.31
9207,pow,88.386480927099797,4,61030000.275714457
9210,pow,63.006217564623853,5,992926364.93815696
9213,pow,64.663822210345685,4,17484188.77566205
9216,pow,4.382757699389078,2,19.208565051554245
9220,pow,22.965747008998573,3,12112.721418542904
9222,pow,15.260317527311638,2,232.87729103437479
9225,pow,44.167234674319474,1,44.167234674319474
9228,pow,10.217069616871854,8,118743766.55177388
9231,pow,52.899741183967166,4,7830945.2729786858
9234,pow,53.237645873877788,3,150888.63481461027
9237,pow,30.762192050824027,1,30.762192050824027
9240,pow,48.26670017925192,1,48.26670017925192
9243,pow,14.811164143216413,5,712764.35866906517
9246,pow,2.7116286767781062,2,7.3529300807253826
9249,pow,50.016327114344378,6,15655638341.653999
9252,pow,14.386897001793541,1,14.386897001793541
9255,pow,28.758914467115154,7,16270744451.645554
9258,pow,90.727095191253596,4,67756041.474611163
9261,pow,46.999209874411441,4,4879352.875438435
9263,pow,82.259068637994289,7,25485110203266.875
9265,pow,23.357131004506918,5,6951803.4226078633
9268,pow,83.258189897938834,6,333090148679.69983
9271,pow,78.27728780069846,1,78.27728780069846
9274,pow,1.00467816993121,1,1.00467816993121
9277,pow,49.197604496493589,2,2420.404288193406
9280,pow,23.1483670772393,8,82444727115.19751
9283,pow,92.296792091024116,1,92.296792091024116
9286,pow,70.508946965471623,7,8663823584713.6738
9289,pow,67.983037575055519,5,1452121072.5421929
9292,pow,89.564941782223613,5,5763552317.2533703
9295,pow,65.520034378877682,6,79112425513.171341
9298,pow,17.976915819049143,2,323.16950236517931
9301,pow,34.253502332384372,8,1895133762192.3953
9304,pow,80.036473809560093,2,6405.8371398683985
9307,pow,27.503799080278363,5,15738503.457958756
9310,pow,9.6174215219858468,3,889.56144875777818
9313,pow,43.710078435355484,4,3650281.381062923
9316,pow,89.109613472595427,4,63051908.899929613
9319,pow,66.585750021198493,2,4433.6621058855353
9322,pow,10.460380028039737,5,125238.34336209243
9325,pow,17.71286106881891,4,98436.205665886155
9332,pow,30.750130391864289,6,845438011.45815122
9335,pow,46.130957090387177,4,4528661.504283119
9338,pow,68.630238315849198,2,4710.1096112902551
9341,pow,17.115842551140048,5,1468897.2364132113
9344,pow,78.592894057197171,2,6176.8429962858181
9347,pow,27.566820348816101,5,15919645.035456045
9349,pow,28.710079462702272,1,28.710079462702272
9352,pow,87.419320669603593,2,7642.1376263349821
9355,pow,31.229613936950173,5,29705240.809749976
9358,pow,54.182948524485752,3,159069.86198186129
9361,pow,27.887024523040076,3,21687.352366737581
9364,pow,39.151730769939924,4,2349653.7164738569
9367,pow,25.895258469157607,2,670.56441118447879
9370,pow,6.3795728370827174,2,40.698949583643632
9373,pow,24.272871417415931,3,14300.90316132774
9376,pow,42.682997571441049,4,3319094.7246080074
9379,pow,79.818319837362552,2,6370.964181659504
9382,pow,57.364339568888532,5,621169308.97009718
9385,pow,66.029543830800492,1,66.029543830800492
9388,pow,49.109768688274691,6,14028373859.22122
9391,pow,42.080787280039743,1,42.080787280039743
9394,pow,26.294778545742616,3,18180.614267868597
9397,pow,55.362028424821851,7,1593984000342.0288
9399,pow,41.814422625436521,7,223502677843.66257
9402,pow,3.6382423841859,7,8438.0365546637458
9405,pow,49.262747874747085,1,49.262747874747085
9408,pow,84.922639527146288,5,4416898519.5863447
9411,pow,43.017990013605377,2,1850.5474648106519
9414,pow,40.692763850227109,6,4540494235.7900286
9417,pow,66.001394876883154,2,4356.184125694258
9420,pow,45.260187641991401,6,8596033530.1633949
9423,pow,64.189230408297988,4,16976520.221578334
9426,pow,82.336195404531509,4,45958218.003170051
9429,pow,75.911282043164903,3,437440.48910537059
9432,pow,38.958560387552275,2,1517.7694274705573
9435,pow,21.847897992118551,8,51913137257.798691
9438,pow,70.285236722799354,4,24403743.271868121
9441,pow,65.683448346698569,2,4314.3153867134188
9444,pow,30.655454701324697,8,779941623152.86646
9447,pow,5.7206746046335208,4,1070.9987949056447
9450,pow,20.32272162557787,7,1431769407.2416549
9453,pow,72.305941709657247,8,747122634468275.12
9456,pow,23.659489262646304,1,23.659489262646304
9459,pow,88.234771144739028,6,471887617630.38788
9462,pow,90.241343174778081,3,734880.37976707262
9465,pow,64.402574156394195,6,71354169903.968277
9468,pow,19.87390450868056,6,61616807.466352575
9471,pow,90.576000614159554,8,4530072200592372
9474,pow,22.57197883127704,2,509.49422835961877
9477,pow,74.61532350412017,4,30996460.548450973
9480,pow,6.5086440624096422,5,11680.2626806343
9483,pow,62.638146782163588,8,236979730536359.88
9486,pow,48.471007569816763,3,113879.6549455612
9489,pow,73.355344585434636,4,28955231.805908699
9492,pow,32.6212060480267,7,39309732998.542511
9495,pow,15.207468716073718,6,12369199.390857317
9498,pow,30.605896946819421,6,821922121.99561203
9501,pow,6.106316195623168,6,51841.282189132828
9504,pow,66.776512868534709,2,4459.1026708815816
9507,pow,28.431347561298427,6,528183301.24279606
9510,pow,96.324115600067117,4,86087504.939672753
9513,pow,95.1212395203667,7,70459978516665.422
9516,pow,76.789962699435634,6,205034403830.60022
9519,pow,86.131831779169914,5,4740437419.1657267
9522,pow,43.551949393896422,7,297203002240.66425
9525,pow,93.263076174014031,7,61371699849302.141
9528,pow,83.461220082025164,7,28209351623166.086
9531,pow,26.603413677761093,2,707.74161931008598
9534,pow,55.605327716029599,4,9560170.0792562552
9537,pow,47.738331479159392,7,565028885152.48132
9539,pow,50.816651861853188,4,6668439.10799623
9542,pow,17.081824754079303,6,24843087.684839793
9545,pow,24.033998907398729,7,4632146215.936758
9548,pow,96.142335962036881,4,85439496.37732482
9551,pow,83.406661936973848,5,4036488337.657342
9554,pow,41.898367073481921,1,41.898367073481921
9557,pow,3.403081985715168,1,3.403081985715168
9560,pow,70.170800532210777,7,8377125426164.123
9563,pow,25.087683221663628,6,249323573.90307209
9566,pow,10.746473954718738,2,115.48670245944818
9569,pow,19.878949299818704,7,1226744112.8839123
9572,pow,99.846316796668887,2,9969.2869778607637
9575,pow,1.90377440044093,5,25.007910902883442
9578,pow,99.880782514309075,2,9976.1707156707089
9581,pow,69.778992782289848,6,115437836372.28671
9584,pow,73.001304984166012,8,806575432551635.38
9587,pow,25.060575025401,6,247711512.4824689
9590,pow,58.674783020427874,1,58.674783020427874
9593,pow,9.7533787706034918,2,95.128397442858883
9597,pow,54.967674709265118,4,9129131.4769642241
9600,pow,40.886315177488648,3,68349.275652166398
9603,pow,90.460510542751663,5,6057524404.3134804
9606,pow,47.87657627186632,4,5254027.5182253188
9609,pow,75.928465261608125,8,1104681224695976.4
9612,pow,61.869799337258826,2,3827.8720700326726
9615,pow,7.8850869915011508,7,1895157.9997331528
9618,pow,49.91963233488935,6,15474914859.401365
9621,pow,96.36167421878686,6,800619238500.75793
9624,pow,77.887391688377249,1,77.887391688377249
9627,pow,33.708427235966148,8,1666893748591.9829
9630,pow,35.095737653996665,4,1517111.4984779696
9633,pow,98.197622827826521,2,9642.7731290360771
9636,pow,92.921972172781182,4,74554467.855652168
9639,pow,76.835978997181812,1,76.835978997181812
9642,pow,86.113580267040291,3,638579.4487534113
9645,pow,45.14306581590467,4,4153021.7015068661
9648,pow,52.461938085443606,5,397394317.61997765
9651,pow,18.228884499452775,3,6057.316682456214
9654,pow,67.230921973410574,8,417400087773151.12
9657,pow,76.535926777744763,8,1177396563001292.2
9660,pow,99.656491528646228,1,99.656491528646228
9663,pow,14.155003081192202,7,113859632.48168416
9666,pow,0.2584681336753179,8,1.9918473646276878e-05
9669,pow,48.576768111371223,4,5568195.4172544722
9672,pow,60.823542937213226,6,50632606366.652962
9675,pow,8.8864300525841067,7,4376140.8080596821
9678,pow,21.485405026868566,4,213095.45176052066
9681,pow,78.57220458687577,6,235295506146.16321
9684,pow,0.71575138211270317,5,0.18784990361972267
9687,pow,44.70997088074111,2,1998.9814961567181
9690,pow,99.542998694844513,4,98184487.656646982
9693,pow,63.246515880260702,2,4000.1217709920693
9696,pow,69.590405431420862,4,23452949.410059292
9699,pow,72.851283488988159,3,386644.30938489182
9702,pow,74.212762418754266,6,167059657116.42929
9705,pow,21.362165764236916,4,208248.13608882186
9708,pow,60.532865598371387,4,13426565.498910857
9711,pow,70.206637355786626,1,70.206637355786626
9714,pow,71.100127749649218,4,25555331.810485929
9717,pow,61.396582769434801,6,53563037609.281555
9720,pow,90.420172754902609,2,8175.8076410264321
9723,pow,67.808967323554498,5,1433625285.8659077
9726,pow,18.748495042964514,4,123556.51469917457
9729,pow,58.391503089443212,2,3409.5676330444562
9732,pow,0.77371155458391661,6,0.21452331324120652
9735,pow,94.879730115075986,1,94.879730115075986
9738,pow,15.059538099933899,8,2645411349.8854623
9741,pow,36.70352154272323,3,49445.093757458213
9744,pow,86.511117304251826,2,7484.1734172300194
9747,pow,50.569284375302509,2,2557.2525222302143
9750,pow,94.19006522452645,2,8871.7683870005476
9753,pow,74.911396538917487,8,991706473135054
9756,pow,79.338287095696487,4,39621533.42319569
9759,pow,38.608824556456319,7,127881010182.25252
9762,pow,18.193458702418962,3,6022.0701177440205
9765,pow,79.094119154355838,1,79.094119154355838
9767,pow,31.526264950551852,3,31334.124400274839
9769,pow,43.58188659132388,4,3607647.5710247797
9772,pow,41.890018068734577,1,41.890018068734577
9775,pow,66.032208636626251,3,287917.10790130711
9778,pow,48.832305793671658,6,13559491066.684406
9781,pow,92.526449662966556,7,58057895195014.133
9784,pow,95.6599416586986,8,7011983626935601
9787,pow,48.797839444574372,4,5670252.1907937787
9790,pow,36.373975689099083,7,84243306707.716156
9793,pow,31.955945244719604,5,33324093.298070248
9796,pow,30.30327514347616,4,843253.74062062136
9799,pow,8.7720506456196112,8,35059768.439632602
9802,pow,54.199597078299533,6,25349905689.199669
9805,pow,8.6225270523315096,5,47662.06207952711
9808,pow,30.389497273474614,7,23936718361.640686
9811,pow,98.683415703550494,4,94836756.607598513
9814,pow,10.482526837304821,1,10.482526837304821
9817,pow,57.009946714617577,5,602217227.90386772
9820,pow,78.285944263178465,8,1410815928252381
9823,pow,83.746543417422714,2,7013.483534366268
9826,pow,50.739878471349897,4,6628231.8425063817
9829,pow,25.150153334511391,8,160075584957.26443
9835,pow,90.005145046587643,5,5906588025.5213757
9838,pow,1.7610764268756227,2,3.1013901812970106
9841,pow,26.84635899556984,2,720.72699131901368
9844,pow,89.801124236431917,1,89.801124236431917
9847,pow,20.079779305810082,7,1316171694.2783375
9850,pow,2.9904614405454324,1,2.9904614405454324
9853,pow,40.364106453895445,8,7046326179030.1172
9856,pow,86.42380931871719,1,86.42380931871719
9859,pow,94.576212885768783,8,6401110976114569
9862,pow,76.047420862380321,6,193422475654.15201
9865,pow,66.045369248187157,3,288089.29298569524
9868,pow,67.806393956649686,6,97190516800.324875
9871,pow,16.748941458174549,2,280.52703996935821
9874,pow,79.785540353222416,2,6365.7324494556824
9877,pow,78.004603501784828,4,37023795.177547529
9880,pow,60.288229924825472,7,2894861107291.2285
9883,pow,70.270840218552337,3,346996.77550908457
9886,pow,25.541722577437614,4,425599.132348769
9889,pow,99.040745964941863,2,9809.0693612921477
9892,pow,65.082996345752008,4,17941971.255273912
9895,pow,6.4244849241001729,2,41.274006539990403
9898,pow,71.644260097648015,3,367742.82300909999
9901,pow,87.663043519564695,2,7684.8091991130941
9904,pow,84.718342492805647,4,51512164.739598155
9907,pow,54.071512341625592,1,54.071512341625592
9910,pow,63.071526913763755,5,998083153.6002599
9913,pow,1.7494169626063734,2,3.0604597090549093
9915,pow,13.34882864818619,5,423853.51729253528
9917,pow,91.762129061733717,2,8420.2883299422756
9920,pow,9.0149680951124136,6,536766.20452255465
9923,pow,48.324645490614571,5,263538083.68831336
9926,pow,60.289587668820317,1,60.289587668820317
9929,pow,27.567021580621049,6,438873216.29354697
9932,pow,41.023440296819658,8,8021519174756.9297
9935,pow,46.286204391619606,5,212450542.26207477
9938,pow,80.614510468462868,4,42233092.566734329
9941,pow,65.652140795913382,2,4310.2035910864342
9944,pow,70.621561122678372,5,1756655371.7449341
9947,pow,49.424579220865311,8,35607693652127.016
9950,pow,46.04553001560393,2,2120.1908344178823
9953,pow,97.21502889751774,4,89316899.423410043
9956,pow,20.935507017715825,6,84197830.011600628
9959,pow,97.996518014370139,3,941091.68059451203
9962,pow,80.244019418327312,7,21423415969977.438
9965,pow,22.842647061541829,5,6219165.9848234504
9968,pow,7.8094190113994966,4,3719.4172544071166
9971,pow,66.728297819482421,6,88279584233.764587
9974,pow,44.25113794251083,5,169676702.89008823
9977,pow,61.715199392547291,7,3409926007667.2471
9980,pow,47.706561166063345,7,562401910004.30261
9983,pow,14.547157279714027,7,137862750.9588753
9986,pow,92.832871613127068,8,5515873251935368
9989,pow,66.063080732534402,6,83129072355.95752
9992,pow,31.71939519194131,6,1018472687.6029996
9995,pow,99.365614116532143,1,99.365614116532143
9998,pow,8.939874478676332,6,510491.51323019783
10001,pow,13.989732209141291,6,7496463.1060792524
10004,pow,47.817042595545438,4,5227943.0606240137
10007,pow,35.861729483986309,7,76281392341.394104
10010,pow,28.751239977980273,1,28.751239977980273
10013,pow,41.058158456414724,3,69214.709328359429
10016,pow,39.625485691242915,5,97695147.31851767
10019,pow,26.433913413834404,5,12906465.222848285
10022,pow,87.21983508162451,4,57871007.685942277
10025,pow,67.140779697560319,3,302662.86658071913
10028,pow,4.6515675449299732,1,4.6515675449299732
10031,pow,33.066745338432405,2,1093.4096472767412
10034,pow,75.201392958061874,6,180865324003.10172
10037,pow,72.91886618507246,7,10961736301487.645
10040,pow,96.208577110617682,1,96.208577110617682
10043,pow,65.333134263471038,4,18219395.916516941
10046,pow,22.280811213624848,4,246447.26078275059
10049,pow,47.617842607081009,7,555121446796.10828
10052,pow,49.952300046431908,4,6226184.1307984842
10055,pow,87.441355875316887,3,668575.79533200664
10058,pow,57.598014226403585,8,121132334199387.23
10061,pow,79.55532151981437,7,20169013043837.789
10064,pow,83.149001689620306,7,27478895675705.961
10067,pow,95.750392882680558,4,84054749.568044901
10070,pow,88.537258225519849,7,42646410401234.945
10073,pow,66.283558877398079,6,84807626788.078369
10076,pow,82.187369030803822,5,3749949252.4093308
10079,pow,8.8086654511077622,8,36247739.49728319
10082,pow,92.220016076722729,1,92.220016076722729
10085,pow,13.324080493346843,3,2365.4389461873056
10088,pow,50.009566586680087,1,50.009566586680087
10091,pow,34.235420482410689,4,1373734.0566818968
10094,pow,63.832421489545162,4,16602186.148790382
10097,pow,59.236670148484883,7,2559378184283.6553
10100,pow,79.839951344703096,6,259013011687.03873
10103,pow,31.568626401933233,5,31352951.273485545
10106,pow,8.061716488127189,8,17841040.029947411
10109,pow,89.226103028861658,4,63382257.273942113
10112,pow,88.261476937157909,6,472745216426.31122
10115,pow,78.627176971893462,5,3005131046.2102594
10118,pow,29.228247703846971,1,29.228247703846971
10121,pow,32.814966617195111,1,32.814966617195111
10124,pow,75.014979703751521,8,1002729908332715.6
10127,pow,65.262336332831225,3,277963.55104126153
10130,pow,22.912421648177432,2,524.97906578386983
10133,pow,67.352003101531992,2,4536.2923217887746
10136,pow,52.752832084430629,1,52.752832084430629
10139,pow,31.142027267442664,6,912181549.82535636
10142,pow,44.815859459830492,4,4033916.629399064
10145,pow,11.244353355599841,2,126.43548238558941
10148,pow,71.260953224025414,2,5078.1234543967385
10151,pow,40.432326382928821,8,7142164403135.9365
10154,pow,26.329492318494896,6,333161578.51295477
10157,pow,1.2432855744108784,5,2.9706704296796009
10160,pow,44.252709198130276,5,169706829.16695502
10163,pow,22.411034265838364,5,5653397.1822819635
10166,pow,56.128106898226434,8,98501570715775.203
10169,pow,87.759535286905901,8,3518475399122289
10172,pow,28.495077853587407,4,659294.4070289568
10175,pow,34.064274743640468,1,34.064274743640468
10178,pow,66.920413650133497,2,4478.3417631049733
10181,pow,13.425843592161025,8,1055680908.5194271
10184,pow,64.926308116295573,5,1153728290.68747
10187,pow,88.018348302936204,1,88.018348302936204
10190,pow,35.201062882493595,4,1535405.5571113937
10193,pow,27.620358809598432,1,27.620358809598432
10196,pow,85.04076382471338,1,85.04076382471338
10199,pow,67.069152767283498,8,409432734707619.19
10202,pow,87.159558002606005,1,87.159558002606005
10205,pow,10.068924536974006,3,1020.8202062784541
10208,pow,75.479624822693282,5,2449901727.9976597
10211,pow,99.803928021208833,6,988293197068.66138
10214,pow,38.244737312405768,4,2139374.0769559219
10217,pow,45.930282257068406,8,19805823955586.418
10221,pow,23.6694700042924,1,23.6694700042924
10224,pow,12.77551720707585,3,2085.1412201812964
10227,pow,43.462276502343926,1,43.462276502343926
10230,pow,6.9249475043284656,6,110280.54737789818
10233,pow,27.8598524426971,8,362936373275.91437
10236,pow,59.351868213897681,2,3522.6442604798781
10239,pow,49.047163489185756,1,49.047163489185756
10242,pow,12.331646361043997,5,285170.96751780296
10245,pow,83.686569224102627,5,4104675417.7019286
10248,pow,53.473309656068523,3,152901.30600633356
10251,pow,36.011989949996881,8,2828635334658.813
10254,pow,92.47198041862147,8,5346644024742499
10257,pow,10.328997922378633,5,117568.49270796571
10260,pow,90.454053680614891,1,90.454053680614891
10263,pow,2.4323601015826264,5,85.141119235610745
10265,pow,21.31901734632261,4,206570.70505728977
10267,pow,28.407893306345905,3,22925.408584315934
10270,pow,78.253266154711312,8,1406111584678611
10273,pow,44.92550911869521,7,369361012619.66351
10276,pow,50.856964295903275,8,44751074254102.516
10279,pow,97.223272683763227,6,844542318167.80127
10282,pow,42.915167679394557,4,3391901.6800106135
10285,pow,53.692969116271222,3,154793.33629606175
10288,pow,20.747028573156058,5,3843965.8906917009
10291,pow,60.752529121901325,6,50278947010.73629
10294,pow,45.793620678782254,5,201383976.52806634
10297,pow,10.884994565181714,1,10.884994565181714
10300,pow,66.940250020669183,7,6022978470338.1357
10303,pow,68.14558721794198,2,4643.8210572781372
10306,pow,57.97592075574196,4,11297715.101623716
10309,pow,58.682839228529389,5,695914026.30340278
10312,pow,38.857251228480102,7,133753306436.19249
10315,pow,4.1155276766379556,4,286.88121169136747
10318,pow,64.218663868311737,6,70140295695.403976
10321,pow,31.725268413339773,6,1019604705.1323966
10324,pow,67.793363170135592,5,1431976520.4898188
10327,pow,65.608065018188455,6,79752329200.610229
10333,pow,85.166434777673288,7,32499693921967.602
10336,pow,88.84432093399505,6,491788120163.64801
10339,pow,8.2501892842050442,6,315343.2041699058
10342,pow,98.75887903748054,6,927805432278.07739
10345,pow,58.658022798963927,5,694443792.32291722
10348,pow,96.023643146848883,4,85018358.688132554
10351,pow,84.836349534751292,8,2683216909641589.5
10354,pow,54.596313237047653,8,78941710850216.297
10357,pow,87.999008021070878,7,40864334992562.125
10360,pow,66.380152844206606,6,85551866365.059555
10363,pow,97.787578503764649,7,85503884079789.812
10366,pow,46.696007061226815,8,22606741472013.445
10369,pow,87.244931841330569,2,7611.6781319984166
10372,pow,40.632935115776682,8,7430628644465.9209
10375,pow,8.1084431611019667,4,4322.6483502513647
10378,pow,97.731882080384864,7,85163565631877.109
10381,pow,87.910446357443647,8,3567170610145217
10384,pow,60.157636480810666,2,3618.9412269573622
10387,pow,71.534960514764464,1,71.534960514764464
10390,pow,74.679100022882764,1,74.679100022882764
10393,pow,52.356785306404362,1,52.356785306404362
10396,pow,24.324411772065329,1,24.324411772065329
10399,pow,95.625386770301489,5,7995875506.3817921
10402,pow,76.826422874708086,3,453452.5382459804
10405,pow,46.595068700621788,1,46.595068700621788
10408,pow,11.041589424565164,7,20008805.321790226
10411,pow,68.67930031540979,6,104943410084.89174
10414,pow,75.723090200527238,1,75.723090200527238
10417,pow,21.090055534183783,2,444.79044243495599
10420,pow,3.8447522087976354,1,3.8447522087976354
10422,pow,62.529557007254255,1,62.529557007254255
10425,pow,45.573210094554696,8,18607026006296.07
10428,pow,30.381359267793563,3,28042.814626188097
10431,pow,1.2292761621357062,6,3.4506170169305088
10434,pow,51.335502207563692,1,51.335502207563692
10437,pow,98.523103551734181,2,9706.8019334657365
10440,pow,43.954563746210098,3,84920.378652004147
10443,pow,10.159543838014372,8,113499427.00663932
10446,pow,42.683657986125397,6,6047415212.9188471
10449,pow,55.740023052892042,7,1671744903758.7039
10452,pow,40.422358576117354,1,40.422358576117354
10455,pow,10.448013413164738,2,109.16098428167027
10458,pow,60.267350285328796,4,13192539.123216527
10461,pow,36.11252869672915,2,1304.1147288720863
10464,pow,74.013026999311421,6,164380008512.54501
10467,pow,56.806361148076363,1,56.806361148076363
10470,pow,58.804144053702572,6,41347342055.068314
10473,pow,47.670387500422351,2,2272.4658444404236
10476,pow,86.622571942526875,8,3169922139257695.5
10479,pow,60.365743985415094,8,176329290549690.62
10482,pow,1.7388975131917244,2,3.0237645613843633
10485,pow,76.996939091381805,7,16044058066367.902
10488,pow,78.518317917537701,6,234328937496.5723
10491,pow,71.452513309871435,1,71.452513309871435
10494,pow,46.038553775617835,2,2119.5484337504554
10497,pow,41.033291666945239,1,41.033291666945239
10500,pow,32.616240675911818,2,1063.8191558290046
10503,pow,16.24130545485254,6,18353783.56286779
10506,pow,93.27050188400834,3,811396.14696145197
10509,pow,73.664742419898786,6,159793109379.40457
10512,pow,21.131036305779993,5,4213121.4734928543
10515,pow,21.379629752829324,1,21.379629752829324
10518,pow,18.551325487660982,3,6384.4697836283785
10521,pow,53.032631928095732,1,53.032631928095732
10524,pow,23.112611985003447,8,81431461103.195877
